Invoice_No,Customer_ID,Customer_Industry,Invoice_Date,Due_Date,Invoice_Amount,Amount_Paid,Outstanding_Amount,Status,Last_Payment_Date,Aging_Bucket,Payment_Delay_Days,Partial_Payment_Flag,High_Risk_Flag,Payment_Consistency_Index,Credit_Utilization_Velocity,Negotiation_Frequency,Response_to_Reminder_Ratio
INV00555,CUST006,Healthcare,2022-11-09,2022-11-24,14027.594469703412,8948.732187082764,4193.485343191923,Partially Paid,2022-12-11,90+,13.298777712759652,1,1,24.34532532381172,0.5447398359800673,1,0.7229937393500775
INV00556,CUST005,Retail,2023-05-04,2023-06-18,5942.94406339101,3428.878240902253,2410.058864078062,Partially Paid,2023-08-10,90+,49.58795177159608,1,1,27.898893995606276,1.3836925060077991,2,0.6760746521452577
INV00557,CUST016,Retail,2022-09-16,2022-11-15,7900.813159180862,0.0,8191.835494759472,Overdue,,90+,2.158073945509278,0,1,26.343068758591144,0.3079721045907137,1,0.791029463958127
INV00558,CUST011,Technology,2024-08-27,2024-10-11,3554.964178891049,3599.4590197966654,333.22321597236146,Partially Paid,2024-12-10,61-90,60.05919814676714,1,1,27.713740685403003,0.780854862175247,4,0.23624725495638493
INV00559,CUST008,Manufacturing,2022-08-23,2022-09-07,11770.032432207354,8841.545043039352,2858.3159878228507,Partially Paid,2022-09-17,90+,9.57860209116142,1,1,27.22024761001215,0.4128510226680003,2,0.6023834339278625
INV00560,CUST001,Technology,2023-03-23,2023-04-07,19197.421125649755,16615.433636988575,2438.6255638360753,Partially Paid,2023-05-30,90+,51.71039287596081,1,1,29.75301912643297,0.8762914261129774,3,0.8670870368997113
INV00561,CUST009,Technology,2024-08-10,2024-10-09,17295.21528890146,14550.695540473685,2939.226144053446,Partially Paid,2024-10-28,61-90,18.071519332813256,1,1,25.54948028842236,0.8543200912712675,1,0.6813710760568672
INV00562,CUST013,Finance,2023-06-09,2023-08-08,13707.94672259381,0.0,12942.197812529705,Overdue,,90+,3.1850356781579205,0,1,25.004540803395503,0.2952429728061647,1,0.7719613428099225
INV00563,CUST008,Manufacturing,2024-01-26,2024-03-11,13960.202440484176,12357.007991660052,933.3317261309508,Partially Paid,2024-03-28,90+,15.980081829947274,1,1,27.40847562494481,0.5463750285443706,2,0.7604253562149297
INV00564,CUST015,Technology,2022-12-10,2023-01-24,5655.384003111091,0.0,6033.972360521052,Overdue,,90+,0.0,0,1,26.10219510226231,0.3575961577088525,1,0.8129672274949238
INV00565,CUST009,Technology,2022-08-23,2022-09-22,8823.422558671351,6047.9904183382205,2736.2450971943977,Partially Paid,2022-11-19,90+,60.262423109273485,1,1,25.678782090184434,1.039590127504988,1,0.23852081643858483
INV00566,CUST011,Technology,2022-12-02,2023-01-16,776.1838663788191,0.0,903.4246986848905,Overdue,,90+,0.0,0,1,27.610155458163145,1.1632624805451737,2,0.551176132426452
INV00567,CUST010,Finance,2023-09-30,2023-11-14,15142.373158088689,12587.073833500246,2552.2748151764213,Partially Paid,2023-11-17,90+,3.0955161193092033,1,1,27.22624337257084,0.777662303679162,2,0.19516449397317864
INV00568,CUST019,Retail,2022-08-10,2022-08-25,15183.985313406378,13655.285962837508,2035.5724322223482,Partially Paid,2022-10-30,90+,70.89075993629292,1,1,26.91012772186774,0.5763727144241945,5,0.4320553745078271
INV00569,CUST019,Retail,2022-02-22,2022-04-08,147.05208260686948,368.4465687160052,727.3778518105821,Overdue,,90+,0.0,0,1,27.179456920542403,0.7240953778436113,3,0.5804471343305002
INV00570,CUST001,Technology,2023-10-01,2023-10-31,18175.630898060263,12253.59036473279,6477.89033153848,Partially Paid,2023-11-21,90+,21.879787887836557,1,1,29.745640649985813,0.9941696377385475,2,0.8152790634505613
INV00571,CUST009,Technology,2024-02-08,2024-03-24,13128.933099970076,9392.447279306458,3909.8793517450185,Partially Paid,2024-03-28,90+,0.4133431284537843,1,1,25.539807785422806,0.8875058348096457,0,0.9823397404259288
INV00572,CUST012,Healthcare,2024-03-23,2024-05-22,12694.034757021518,10351.338586963973,2506.0801048971725,Partially Paid,2024-08-03,90+,72.33169628346646,1,1,21.579376654651583,0.8152297354898507,3,0.388786761219025
INV00573,CUST008,Manufacturing,2023-02-11,2023-03-13,757.0403461615911,565.499499542844,199.52622976099704,Partially Paid,2023-06-05,90+,85.85437035954406,1,1,27.234241616385145,0.8001871161579268,2,0.3719468412304284
INV00574,CUST002,Finance,2022-06-05,2022-08-04,5359.953111919578,51.09849979958516,5468.205245316154,Overdue,,90+,0.0,0,1,26.862699622509506,1.0811906593798688,4,0.9096478543631534
INV00575,CUST004,Finance,2023-05-13,2023-05-28,16432.572298800103,0.0,15894.206252173626,Overdue,,90+,0.611034082073026,0,1,26.075270472539554,1.0429771007268274,2,0.1530110779811717
INV00576,CUST015,Technology,2022-07-28,2022-08-27,5834.226347624387,6005.887171440571,437.6230894390387,Partially Paid,2022-11-24,90+,89.30663821355692,1,1,25.734849042661626,1.471678218093206,2,0.47200600427973577
INV00577,CUST010,Finance,2023-09-10,2023-10-10,19423.284086614465,12783.345165682387,6533.3331605017665,Partially Paid,2023-11-19,90+,40.12560945420493,1,1,27.12376630680049,0.4785891112031954,5,0.6589230017078406
INV00578,CUST006,Healthcare,2022-09-05,2022-10-20,13250.368499638831,311.7678236580669,12880.177220606953,Overdue,,90+,3.1553642948120437,0,1,24.539761466052713,0.251099779949931,4,0.6947969714262964
INV00579,CUST013,Finance,2022-03-26,2022-04-25,8348.142338464377,5572.037844593681,2960.2941360698374,Partially Paid,2022-07-01,90+,68.01746738125487,1,1,24.958777120154746,0.254758253220526,3,0.7846760854529164
INV00580,CUST017,Retail,2023-12-13,2023-12-28,8163.1328244163615,4379.845282228399,3088.8184560086534,Partially Paid,2024-02-17,90+,55.49676062103168,1,1,28.319554144037422,0.5163750199380938,5,0.29737607915613246
INV00581,CUST010,Finance,2024-12-27,2025-01-11,7395.085977819728,4398.776724571413,3411.384553708804,Partially Paid,2025-03-21,0-30,65.97718750206849,1,0,27.629185223892094,0.2846009907298671,5,0.8609180101306056
INV00582,CUST004,Finance,2024-05-27,2024-06-11,5297.104191561579,4536.103448553059,1353.2376545475986,Partially Paid,2024-08-06,90+,56.41352537855425,1,1,25.777238416590606,0.33459513058762835,1,0.5548224835199581
INV00583,CUST010,Finance,2024-01-29,2024-02-28,9778.680591202778,8687.507471682258,1000.3036234807294,Partially Paid,2024-05-21,90+,83.25697458915616,1,1,27.13652453196636,0.4849376796443319,0,0.393111758526618
INV00584,CUST012,Healthcare,2022-05-22,2022-06-21,14344.323690064495,7610.032079297053,5207.021645375604,Partially Paid,2022-07-29,90+,34.746990787981616,1,1,21.715787988887346,0.9810561651184664,4,0.5001268738386266
INV00585,CUST020,Retail,2024-11-02,2024-12-17,16625.2388236875,12598.188445695996,3850.409264123308,Partially Paid,2025-02-04,0-30,51.90935083217228,1,0,28.064763680617414,1.1598951021021189,3,0.41100213860632623
INV00586,CUST008,Manufacturing,2023-11-30,2023-12-15,8314.321537976559,6856.774261856373,760.9763311361916,Partially Paid,2023-12-31,90+,23.072388961691487,1,1,27.056017580343315,0.7119416174158786,1,0.24306223967518653
INV00587,CUST008,Manufacturing,2022-01-26,2022-03-12,2365.821651240411,1790.6178316468286,405.83156510244885,Partially Paid,2022-04-08,90+,26.948262160898764,1,1,27.38161136504591,0.35683793143522535,4,0.22415279554561893
INV00588,CUST005,Retail,2024-05-10,2024-05-25,10235.36603967534,8088.839592181149,2126.9517493443695,Partially Paid,2024-07-30,90+,67.5364333393154,1,1,27.664398983470868,1.145123624549478,4,0.106520985958359
INV00589,CUST016,Retail,2024-09-30,2024-11-14,13649.59407551894,10854.74306107229,2741.4556705192085,Partially Paid,2024-11-16,31-60,2.2571318446812993,1,0,26.246672445886105,1.323497420760743,1,0.275734866159248
INV00590,CUST005,Retail,2022-08-05,2022-10-04,16703.130199697473,15596.962948754177,1628.0783657054733,Partially Paid,2022-12-18,90+,72.82905050357932,1,1,27.70012860492034,0.555047862482136,5,0.37321526554539214
INV00591,CUST015,Technology,2024-06-06,2024-08-05,7817.619392189337,7227.9965138501975,910.6364521434009,Partially Paid,2024-09-12,90+,32.460673309151595,1,1,26.017752706011947,0.4659534140157942,3,0.5463198261096652
INV00592,CUST020,Retail,2024-01-12,2024-01-27,12988.752835896901,13115.383313528018,230.6599284290726,Partially Paid,2024-02-10,90+,11.852814596041892,1,1,27.82471633675149,1.1979138214139964,2,0.6910192623292644
INV00593,CUST012,Healthcare,2024-07-30,2024-09-13,12511.269293615023,11557.291883737202,1533.4637138920432,Partially Paid,2024-10-16,90+,28.765223842941026,1,1,21.877274714851175,0.6775623874446024,5,0.36865257211133867
INV00594,CUST014,Manufacturing,2022-11-10,2022-12-10,6414.175561065952,3985.408401482439,1684.7097214033968,Partially Paid,2022-12-16,90+,11.184415675147726,1,1,26.429317222061087,0.5583307683586213,5,0.593624170155714
INV00595,CUST018,Finance,2024-06-10,2024-07-10,2900.0132077775256,269.0969419484514,2910.4037930537365,Overdue,,90+,0.0,0,1,27.220794381380397,0.9454900814212988,2,0.26054562352965693
INV00596,CUST016,Retail,2022-12-27,2023-01-26,1601.296731506206,0.0,2020.1003842319801,Overdue,,90+,0.0,0,1,26.51077624745103,1.1749066671867476,1,0.6943381571315314
INV00597,CUST018,Finance,2024-12-04,2025-01-18,19697.094730622717,15719.543179720968,3993.4048184808703,Partially Paid,2025-01-18,0-30,2.705086207099582,1,0,27.0440457882601,0.31054306289085015,2,0.1850224241173621
INV00598,CUST007,Healthcare,2023-07-08,2023-09-06,12716.16695924357,12603.273027908761,352.58022342901944,Partially Paid,2023-11-19,90+,70.58727955552756,1,1,24.65535433670154,0.8386016757043113,5,0.19514055618891854
INV00599,CUST008,Manufacturing,2024-09-17,2024-10-17,17174.061822476542,15982.795840143204,994.6342496125096,Partially Paid,2025-01-05,61-90,77.66695787152256,1,1,27.408234917619545,1.0768942592270292,4,0.7456722543233407
INV00600,CUST020,Retail,2024-08-10,2024-08-25,5698.535801577586,5369.347438324038,380.198995236152,Partially Paid,2024-09-23,90+,29.207097300261132,1,1,27.82268078566181,0.852647310981241,4,0.9221681891591531
INV00601,CUST003,Retail,2024-06-11,2024-08-10,14579.353504180459,9324.508109303884,4941.458765190623,Partially Paid,2024-10-22,90+,76.12983955240314,1,1,26.342423933772164,0.5758187888225945,5,0.6687950798195115
INV00602,CUST017,Retail,2023-07-04,2023-07-19,17641.784263096615,15110.947304220668,2384.0693187544994,Partially Paid,2023-09-23,90+,67.52628404462871,1,1,28.583603383240533,1.3810960841521556,2,0.8611574291005398
INV00603,CUST015,Technology,2023-10-23,2023-12-07,6571.145040997462,3270.8548898168287,3322.5555208506075,Partially Paid,2024-02-11,90+,66.75548335863714,1,1,25.90499872985462,0.5271140728778988,0,0.22374133088925854
INV00604,CUST017,Retail,2023-05-18,2023-06-17,3805.1088635473607,3411.8118558203414,303.4239567027218,Partially Paid,2023-08-02,90+,46.23765877424779,1,1,28.312826280262897,0.6179083208504149,4,0.3855827011907837
INV00605,CUST012,Healthcare,2022-06-27,2022-07-12,15543.094354325322,8535.780105545404,6770.753010953092,Partially Paid,2022-09-04,90+,55.21764363171981,1,1,21.812356094217684,0.2888813220375442,1,0.4049266164500236
INV00606,CUST003,Retail,2023-07-26,2023-09-09,18572.047467255292,425.40010968408814,17853.9913084177,Overdue,,90+,0.6134917008503974,0,1,26.95387009287812,0.40808921213643856,2,0.19420295443658928
INV00607,CUST019,Retail,2024-07-12,2024-08-11,15988.128658611919,8373.657841070511,7411.733749614146,Partially Paid,2024-08-27,90+,12.86649968034611,1,1,26.36494965007163,1.354815492808893,1,0.44950089684324657
INV00608,CUST004,Finance,2023-05-15,2023-06-29,15795.832809120333,11840.273227996759,4730.943363360012,Partially Paid,2023-08-15,90+,47.140187516938894,1,1,26.08007188025471,0.38352175882168277,3,0.8706630422883516
INV00609,CUST002,Finance,2024-08-09,2024-08-24,11700.101891288023,8472.148254487756,3319.343288783496,Partially Paid,2024-11-03,90+,67.733500659854,1,1,27.079317958632306,0.2052383800046786,2,0.7744138666187195
INV00610,CUST018,Finance,2024-02-16,2024-04-16,13801.34052052959,9487.5363823075,3949.309955699051,Partially Paid,2024-05-19,90+,33.246678653707555,1,1,27.285845177063447,0.8238135339887468,0,0.8954018662440464
INV00611,CUST017,Retail,2023-11-20,2023-12-05,13958.884466728743,11130.001759122695,2512.000572976092,Partially Paid,2024-01-30,90+,54.53771745591834,1,1,28.396203200566266,0.6427845130053769,0,0.8074533916987369
INV00612,CUST007,Healthcare,2022-02-28,2022-03-15,14549.377966400425,14142.861809009104,406.742497950835,Partially Paid,2022-05-07,90+,60.7255993404644,1,1,24.76595755162807,0.4480495044060789,4,0.6248381183114008
INV00613,CUST019,Retail,2024-10-09,2024-12-08,13359.095726136195,10.596766487826763,13237.306588672398,Overdue,,0-30,0.0,0,0,26.74321462173802,0.517005856244176,5,0.9471197559451838
INV00614,CUST018,Finance,2023-10-28,2023-12-12,19633.927112098834,10983.895286916413,8802.263210897234,Partially Paid,2024-02-08,90+,53.727860606049525,1,1,26.896132584573174,0.3411929909331958,5,0.3734736477012861
INV00615,CUST005,Retail,2023-01-08,2023-02-22,6247.066924342045,4929.409970606571,987.6167124953408,Partially Paid,2023-04-30,90+,66.59178150388715,1,1,27.494973355914162,1.0943922911977444,1,0.2884241054391403
INV00616,CUST006,Healthcare,2024-09-25,2024-10-10,8698.394019740075,5119.063990294516,3586.4592465783217,Partially Paid,2024-12-09,61-90,61.58005301242096,1,1,24.482866856862252,1.3099678550322718,3,0.83791954593836
INV00617,CUST011,Technology,2023-03-11,2023-03-26,8102.144693419971,4609.429884196873,3166.021367017844,Partially Paid,2023-06-05,90+,76.090900588855,1,1,27.759973915963098,0.9904317261246219,1,0.30679222594704336
INV00618,CUST017,Retail,2023-12-28,2024-02-11,1392.9573505235317,902.5751009363494,0.0,Partially Paid,2024-04-28,90+,75.20669999682394,1,1,28.182688279213334,1.5043577246705042,3,0.24441458782803255
INV00619,CUST015,Technology,2023-06-14,2023-08-13,14442.700386978857,0.0,14594.223334479015,Overdue,,90+,0.0,0,1,26.042468290257876,0.9330201486289014,4,0.9869750303859762
INV00620,CUST004,Finance,2023-11-29,2023-12-29,11717.833007354742,7931.679878146623,3888.5003434698833,Partially Paid,2024-02-04,90+,39.48507566572939,1,1,25.90230641880626,0.8257757227348022,2,0.12013734006328908
INV00621,CUST007,Healthcare,2023-07-27,2023-09-25,3980.903275225815,3048.6607490930323,1449.8325780896896,Partially Paid,2023-11-11,90+,42.79978355515713,1,1,24.721065641935557,0.475398042584823,2,0.31484983535630395
INV00622,CUST019,Retail,2023-07-20,2023-08-04,14800.395497806549,10283.287584886482,4672.016434667364,Partially Paid,2023-09-10,90+,35.67307766543669,1,1,26.741465718310963,0.34361273170051626,4,0.7146294773599514
INV00623,CUST016,Retail,2022-01-21,2022-03-07,5365.698866620821,4326.21217352162,29.87372553339435,Partially Paid,2022-03-25,90+,17.216237277966613,1,1,26.614862101833047,1.2668521196942713,3,0.3054529191290515
INV00624,CUST003,Retail,2024-11-24,2025-01-23,11303.993477830989,0.0,10936.649885963287,Overdue,,0-30,0.0,0,0,26.849924700928764,0.939265605552291,5,0.889818022326953
INV00625,CUST017,Retail,2023-01-27,2023-02-11,16253.827254428186,15312.017952531241,954.9768540197836,Partially Paid,2023-03-22,90+,41.096655511435216,1,1,28.17362325195935,1.4777257442570264,4,0.49565690509477517
INV00626,CUST015,Technology,2022-06-25,2022-07-25,18033.40924385289,141.68646969225955,17949.664479159404,Overdue,,90+,0.0,0,1,25.762060214802748,1.251566119088035,0,0.8415289666663092
INV00627,CUST002,Finance,2023-05-10,2023-06-09,13322.956173519795,12065.5669934535,1029.7445317989766,Partially Paid,2023-08-10,90+,61.167229332120684,1,1,27.34406188266144,0.8870047560002431,2,0.24144767300524717
INV00628,CUST015,Technology,2024-04-12,2024-06-11,10357.242412889058,8330.07391862203,2534.5968334627983,Partially Paid,2024-06-19,90+,7.956585088139225,1,1,26.268265020647416,0.4472932907711247,5,0.3576735578388813
INV00629,CUST005,Retail,2024-09-27,2024-10-12,17001.361498803104,185.26103412821726,16615.226534090205,Overdue,,61-90,0.45512414186703565,0,1,27.427158023776034,0.37891682261090903,0,0.967627666417384
INV00630,CUST017,Retail,2023-05-08,2023-05-23,17200.365477701853,13472.397287295462,3454.1045166718577,Partially Paid,2023-08-03,90+,72.29762110177626,1,1,28.71032667717352,0.3282523011047799,5,0.8736623066543224
INV00631,CUST014,Manufacturing,2024-09-02,2024-10-02,17115.375009603096,11880.811286647626,5967.605886457253,Partially Paid,2024-11-19,90+,49.32646700254799,1,1,26.571900679728927,0.5705930983563605,2,0.5264445487443107
INV00632,CUST015,Technology,2024-10-02,2024-11-16,4462.57941691221,3472.8000911515087,412.12694070326216,Partially Paid,2025-02-01,31-60,79.56722577680222,1,0,25.85776466382924,1.168573968275196,0,0.5076189136186321
INV00633,CUST019,Retail,2024-07-06,2024-08-20,2358.795135531297,1542.3296843422822,978.5195036553905,Partially Paid,2024-11-09,90+,82.19451674285678,1,1,26.776249067650596,0.7826230293735553,1,0.6036620505551981
INV00634,CUST002,Finance,2022-02-05,2022-04-06,2874.781771663502,2324.461059608465,1002.4019269581387,Partially Paid,2022-06-02,90+,58.379950138186324,1,1,27.19999010444773,1.145702623481236,3,1.0238660114094047
INV00635,CUST018,Finance,2022-07-10,2022-09-08,5258.894593435831,4697.704703198577,855.540543373396,Partially Paid,2022-09-19,90+,6.186378390779862,1,1,27.19265109659364,1.475741147278801,3,0.2500707018606488
INV00636,CUST015,Technology,2023-08-26,2023-09-25,15797.018232111217,0.0,16326.777735675443,Overdue,,90+,0.15280849324339849,0,1,25.642664546609492,0.5226187296796698,2,0.26840547826512723
INV00637,CUST010,Finance,2023-03-30,2023-04-14,15608.557713688137,10864.237544654023,4457.620844995738,Partially Paid,2023-05-13,90+,30.458813107629428,1,1,27.375764685469804,0.8371716479175911,2,0.5581682910083754
INV00638,CUST001,Technology,2024-04-08,2024-05-23,4090.4623449870037,401.1470092344283,4158.688107409364,Overdue,,90+,2.217668885009626,0,1,30.054075067400255,0.6453934291201784,5,0.46786747809923873
INV00639,CUST013,Finance,2023-05-14,2023-06-28,13391.38323202986,6871.42063194369,6532.369632375014,Partially Paid,2023-09-21,90+,82.8936507073998,1,1,25.036138539988336,0.21255302500116963,0,0.5989390706684937
INV00640,CUST009,Technology,2023-09-20,2023-11-04,6680.383016058144,0.0,7154.7570860431515,Overdue,,90+,0.0,0,1,25.562027200397267,0.6592222931995666,1,0.9145101374575856
INV00641,CUST001,Technology,2024-01-26,2024-03-11,2146.8571216130636,1887.2078236801378,277.48798144370284,Partially Paid,2024-04-01,90+,19.253404782275062,1,1,29.528727360865727,1.0993900739225824,2,0.44179468455410753
INV00642,CUST007,Healthcare,2024-08-27,2024-09-26,7897.707886895266,5851.588298156193,1545.7820152302563,Partially Paid,2024-12-25,90+,91.63194016765193,1,1,24.722973211195498,1.3936922797347508,2,0.33043878311548813
INV00643,CUST019,Retail,2024-12-23,2025-02-06,14939.038624977378,12393.529984272178,2425.743923268886,Partially Paid,2025-04-29,0-30,85.14539206095692,1,0,26.86867454444593,1.1939946761145244,1,0.8011618068367097
